timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-01-01 10:00:00,electrolyse + curtail,205.73358371698572,41005.5,-1.07,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,201.15025038365235,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4731.872425490672,-4315.205758824005
2023-01-01 11:00:00,electrolyse + curtail,218.04579597770777,43703.0,-1.07,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,213.4624626443744,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5015.053307487278,-4598.386640820611
2023-01-01 12:00:00,electrolyse + curtail,219.78737581778532,44205.75,-0.79,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,215.20404248445197,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5055.109643809063,-4638.442977142396
2023-01-01 13:00:00,electrolyse + curtail,246.16852435182943,43621.75,-0.27,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,241.58519101849606,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5661.876060092077,-5245.20939342541
2023-01-01 14:00:00,electrolyse + curtail,397.5042403683063,43231.5,0.85,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,392.9209070349729,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,9142.597528471044,-8725.930861804378
2023-01-01 15:00:00,electrolyse + grid,405.9244002907681,43691.75,23.53,401.34106695743475,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,9443.55530550844,416.66666666666663,0.0,9860.221972175106,9336.261206687666,523.9607654874399
2023-01-01 16:00:00,electrolyse + grid,403.36503513448025,45668.75,36.54,398.7817018011469,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,14571.483383813907,416.66666666666663,0.0,14988.150050480574,9277.395808093046,5710.7542423875275
2023-01-01 17:00:00,electrolyse + grid,397.0802035376787,48732.0,46.03,392.4968702043453,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,18066.630935506015,416.66666666666663,0.0,18483.297602172683,9132.84468136661,9350.452920806072
2023-01-01 18:00:00,electrolyse + grid,374.36394475405865,48882.0,55.57,369.7806114207253,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,20548.708576649704,416.66666666666663,0.0,20965.37524331637,8610.370729343349,12355.004513973023
2023-01-01 19:00:00,electrolyse + grid,363.83874485098136,47468.5,54.95,359.255411517648,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,19741.084862894757,416.66666666666663,0.0,20157.751529561425,8368.29113157257,11789.460397988854
